data,deputy,link,assets
2017-03-30T00:00:00,Семенченко Семен Ігорович,https://declarations.com.ua/declaration/nacp_d38b9d8c-2006-4c91-8835-2ecfa5401f2f,478 047  
2017-03-29T00:00:00,Семерак Остап Михайлович,https://declarations.com.ua/declaration/nacp_526a00b3-7223-4e57-affc-c25a4e82a3fe,1 452 024  
2017-03-18T00:00:00,Сеник Роман Віталійович,https://declarations.com.ua/declaration/nacp_757dbfb9-5da3-4e43-a8d7-2138287d928f,0
2017-03-29T00:00:00,Сидорович Руслан Михайлович,https://declarations.com.ua/declaration/nacp_07f618cf-95e1-41a5-ac20-48b2cb825e04,1 543 572  
2017-03-23T00:00:00,Сидорчук Вадим Васильович,https://declarations.com.ua/declaration/nacp_1eb00a5f-9309-41dc-886a-c2e7360c4d59,2 977 789  
2017-03-29T00:00:00,Силантьєв Денис Олегович,https://declarations.com.ua/declaration/nacp_122c412b-2889-473d-9dad-7f2753002658,7 245 186  
2017-03-16T00:00:00,Сироїд Оксана Іванівна,https://declarations.com.ua/declaration/nacp_f097c6c8-6ed1-4b0f-a231-0bc54e33d023,425 414  
2017-03-31T00:00:00,Сисоєнко Ірина Володимирівна,https://declarations.com.ua/declaration/nacp_daf95ca6-98b7-454c-81da-3362f755e8b8,0
2017-03-22T00:00:00,Сізова Поліна Ігорівна,https://declarations.com.ua/declaration/nacp_61ea0794-1b92-4d20-b79e-4fd9c154e16c,0
2017-03-25T00:00:00,Скарбовійчук Ірина Сергіївна,https://declarations.com.ua/declaration/nacp_f0f86d87-6824-44e3-a3ca-97e18e78d6c5,220 353  
2017-03-25T00:00:00,Скорик Микола Леонідович,https://declarations.com.ua/declaration/nacp_47df2e95-b29a-4e8c-b698-0303ce888ad4,2 473 168  
2017-03-29T00:00:00,Скрипник Олексій Олексійович,https://declarations.com.ua/declaration/nacp_8114203a-3eec-4067-9a30-7ad7dd1cf2e6,1 190 000  
2017-03-30T00:00:00,Скуратовський Сергій Іванович,https://declarations.com.ua/declaration/nacp_5de1d4a3-3fd9-4f83-94e3-a5ec7c15895e,69 096 101  
2017-03-29T00:00:00,Соболєв Єгор Вікторович,https://declarations.com.ua/declaration/nacp_890bd76e-e294-40b5-915c-ec04f444f015,43 680  
2017-02-27T00:00:00,Соболєв Сергій Владиславович,https://declarations.com.ua/declaration/nacp_d57c5b53-376d-431a-8082-2b3216d12f05,1 230 012  
2017-03-31T00:00:00,Солод Юрій Васильович,https://declarations.com.ua/declaration/nacp_409fad8f-0402-4b3f-bb01-53ff99091621,40 086 503  
2017-02-27T00:00:00,Сольвар Руслан Миколайович,https://declarations.com.ua/declaration/nacp_2e5b7993-dfba-42a1-aa5b-0516beaae019,0
2017-03-23T00:00:00,Соляр Володимир Миронович,https://declarations.com.ua/declaration/nacp_ea0b11af-d918-4111-b784-47385e21a05a,0
2017-04-04T00:00:00,Сотник Олена Сергіївна,https://declarations.com.ua/declaration/nacp_163d7f7a-15dd-4950-9f5d-84235f3ea782,8 349 533  
2017-03-30T00:00:00,Сочка Олександр Олександрович,https://declarations.com.ua/declaration/nacp_11b212da-eb86-4609-9901-4fba0217000e,580 683  
2017-03-28T00:00:00,Співаковський Олександр Володимирович,https://declarations.com.ua/declaration/nacp_e7ee0fba-4783-404d-87f9-1b745ff223c9,5 644 770  
2017-03-22T00:00:00,Спориш Іван Дмитрович,https://declarations.com.ua/declaration/nacp_9acc2a8f-11d3-4b66-b6fe-d3e052aa07a0,100 000  
2017-03-31T00:00:00,Сташук Віталій Филимонович,https://declarations.com.ua/declaration/nacp_1f72997b-4f2c-4949-8e52-8aba549e9b1d,1 754 302  
2017-03-28T00:00:00,Стеценко Дмитро Олександрович,https://declarations.com.ua/declaration/nacp_7db518c0-2960-47e7-b590-327df1281dc3,51 000  
2017-03-30T00:00:00,Сугоняко Олександр Леонідович,https://declarations.com.ua/declaration/nacp_aca882d3-2b6c-4327-9136-2512a979923c,513 879  
2017-03-31T00:00:00,Супруненко Олександр Іванович,https://declarations.com.ua/declaration/nacp_f73def74-5b9e-4f30-8daa-514d3e2e24c3,236 099 570  
2017-03-29T00:00:00,Суслова Ірина Миколаївна,https://declarations.com.ua/declaration/nacp_81e10b32-ec7a-4dd4-ad17-64cec3bace53,5 332 903  
2017-03-31T00:00:00,Сюмар Вікторія Петрівна,https://declarations.com.ua/declaration/nacp_4761e07c-ae84-450a-999b-4304846a8a92,6 448 486  
2017-04-07T00:00:00,Тарасюк Борис Іванович,https://declarations.com.ua/declaration/nacp_6a05ba17-f2a0-47b5-a7c0-754901304c6e,1 984 112  
2017-03-30T00:00:00,Тарута Сергій Олексійович,https://declarations.com.ua/declaration/nacp_2876a5ef-e48d-40f0-8fb2-296a0a9a4dc5,175 172 460  
2017-03-23T00:00:00,Тетерук Андрій Анатолійович,https://declarations.com.ua/declaration/nacp_781d9fdd-8f91-4505-a1c3-2e37ebc0d7cf,591 940  
2017-03-30T00:00:00,Тимошенко Юлія Володимирівна,https://declarations.com.ua/declaration/nacp_4ad68bc6-3049-467f-9891-024fefcf0464,17 843 672  
2017-03-23T00:00:00,Тимошенко Юрій Володимирович,https://declarations.com.ua/declaration/nacp_ddd54123-8a01-4cdb-b8ae-69aa32fe6528,0
2017-03-22T00:00:00,Тимчук Дмитро Борисович,https://declarations.com.ua/declaration/nacp_973dd5fc-4324-4cae-a2a9-44f0fac5963a,102 776  
2017-03-29T00:00:00,Тіміш Григорій Іванович,https://declarations.com.ua/declaration/nacp_7aff159b-db16-4fdc-bc0f-d83b34007d5b,707 371  
2017-03-31T00:00:00,Ткачук Геннадій Віталійович,https://declarations.com.ua/declaration/nacp_5a1c66b3-9fb8-42f0-b801-8c24056d582e,26 387 018  
2017-04-28T00:00:00,Томенко Микола Володимирович,https://declarations.com.ua/declaration/nacp_dc152270-f9dd-475e-9c4a-9d9c5a3e71d3,1 267 808  
2017-03-30T00:00:00,Третьяков Олександр Юрійович,https://declarations.com.ua/declaration/nacp_1ca5549e-8973-48ca-8baa-1e1c0516287d,204 324 383  
2017-03-31T00:00:00,Тригубенко Сергій Миколайович,https://declarations.com.ua/declaration/nacp_12815edc-fa6d-4a1e-83d3-6530cbc417fc,17 261 175  
2017-03-17T00:00:00,Тубелець Олеся Степанівна,https://declarations.com.ua/declaration/nacp_fb79594a-aeb7-4733-8d57-89f3e94417f2,204 026  
2017-03-31T00:00:00,Унгурян Павло Якимович,https://declarations.com.ua/declaration/nacp_cd8f5aa6-edc2-4bab-875a-3eef846665d3,7 231 086  
2017-03-28T00:00:00,Урбанський Олександр Ігорович,https://declarations.com.ua/declaration/nacp_f6571b03-10fc-4935-9da8-1a729b0e8cbf,23 817 255  
2017-03-30T00:00:00,Усов Костянтин Глібович,https://declarations.com.ua/declaration/nacp_5464390e-0d22-432e-81b4-baafc6304c07,3 395 220  
2017-03-29T00:00:00,Фаєрмарк Сергій Олександрович,https://declarations.com.ua/declaration/nacp_219a041b-20ca-4c4e-b9aa-6d164642a047,4 179 067  
2017-03-23T00:00:00,Федорук Микола Трохимович,https://declarations.com.ua/declaration/nacp_a13e32eb-0741-4e07-95aa-9eab1d353cb0,2 131 454  
2017-03-29T00:00:00,Фельдман Олександр Борисович,https://declarations.com.ua/declaration/nacp_7aa526af-fcd3-4eb5-af00-e12531902eb9,68 844 913  
2017-03-23T00:00:00,Фірсов Єгор Павлович,https://declarations.com.ua/declaration/nacp_6c8ab646-862e-4579-96c5-0d47b9b565a6,89 388  
2017-03-17T00:00:00,Фріз Ірина Василівна,https://declarations.com.ua/declaration/nacp_95dacf71-5cb7-4d9d-b7c9-52ecf4e672d0,5 490 690  
2017-03-21T00:00:00,Фролов Микола Олександрович,https://declarations.com.ua/declaration/nacp_feac0656-37e4-40e7-93dd-deb38f2c6f9e,939 397  
2017-03-23T00:00:00,Фурсін Іван Геннадійович,https://declarations.com.ua/declaration/nacp_86bf4285-d795-415e-a332-2ab46f3761dd,183 153 379  
2017-03-29T00:00:00,Хлань Сергій Володимирович,https://declarations.com.ua/declaration/nacp_80bc01cf-8f45-436f-b193-488ab90dc077,14 462 281  
2017-03-17T00:00:00,Хміль Михайло Михайлович,https://declarations.com.ua/declaration/nacp_a95f29c8-c1ad-4aef-89ed-af91d21f5cac,1 960 107  
2017-03-31T00:00:00,Хомутиннік Віталій Юрійович,https://declarations.com.ua/declaration/nacp_56c3e0c5-7594-4814-9b05-6014779ae2c5,516 797 548  
2017-03-28T00:00:00,Чекіта Геннадій Леонідович,https://declarations.com.ua/declaration/nacp_eab52e7b-836a-48bd-b631-9cfb1a29beb6,82 218 499  
2017-03-29T00:00:00,Чепинога Віталій Михайлович,https://declarations.com.ua/declaration/nacp_87b19c29-cc87-455d-a681-64bd732cfc4d,316 909  
2017-03-28T00:00:00,Червакова Ольга Валеріївна,https://declarations.com.ua/declaration/nacp_df5dd187-e1fa-424c-9346-df742da0825c,2 055 517  
2017-03-24T00:00:00,Черненко Олександр Миколайович,https://declarations.com.ua/declaration/nacp_3a725281-bdd3-4f05-8068-78051587c914,269 734  
2017-04-01T00:00:00,Чижмарь Юрій Васильович,https://declarations.com.ua/declaration/nacp_b1de9d8f-410c-4c16-8490-16e24e9da1db,48 541 637  
2017-04-05T00:00:00,Чорновол Тетяна Миколаївна,https://declarations.com.ua/declaration/nacp_eb055401-2753-4428-b087-1aee93127506,630 085  
2017-03-31T00:00:00,Чубаров Рефат Абдурахманович,https://declarations.com.ua/declaration/nacp_0aeda01d-c4db-4873-85c2-83bdc51c46da,227 147  
2017-03-03T00:00:00,Чумак Віктор Васильович,https://declarations.com.ua/declaration/nacp_cbec74fa-9452-4389-8a0d-fbfd024d960b,1 310 392  
2017-03-29T00:00:00,Шаповалов Юрій Анатолійович,https://declarations.com.ua/declaration/nacp_2363917f-65f4-4d3a-ba14-22562515d28d,47 549 123  
2017-03-23T00:00:00,Шахов Сергій Володимирович,https://declarations.com.ua/declaration/nacp_670278d9-308b-4108-a92b-4e209780bcee,0
2017-03-20T00:00:00,Шверк Григорій Аронович,https://declarations.com.ua/declaration/nacp_cecf502a-eb70-48de-89f9-0d06ce74e787,23 649 279  
2017-03-30T00:00:00,Шевченко Віктор Леонідович,https://declarations.com.ua/declaration/nacp_c7ca303d-7790-4dfb-a839-bf92c31c99c6,8 959 774  
2017-03-29T00:00:00,Шевченко Олександр Леонідович,https://declarations.com.ua/declaration/nacp_cfe035a7-89f6-402e-8695-e63bce7e9646,14 056 072  
2017-04-05T00:00:00,Шенцев Дмитро Олексійович,https://declarations.com.ua/declaration/nacp_ffd762ae-90af-4491-81d2-2de22ef8c37a,46 412 218  
2017-04-07T00:00:00,Шинькович Андрій Васильович,https://declarations.com.ua/declaration/nacp_a784310c-b722-486e-90a9-d2dd2c472776,6 264 542  
2017-03-30T00:00:00,Шипко Андрій Федорович,https://declarations.com.ua/declaration/nacp_6b303003-c533-4df1-8215-b52a0bc01edb,33 009 389  
2017-03-22T00:00:00,Шкварилюк Володимир Васильович,https://declarations.com.ua/declaration/nacp_f3cc9ac1-5d97-4e7f-8d15-6d37a5c2793a,5 801 432  
2017-04-05T00:00:00,Шкіря Ігор Миколайович,https://declarations.com.ua/declaration/nacp_6a830ea2-c135-4e11-aecd-435dd4ff12c4,35 614 724  
2017-03-31T00:00:00,Шкрум Альона Іванівна,https://declarations.com.ua/declaration/nacp_31efc4dd-08fb-4f7f-9369-a67b7fd90d97,3 701 708  
2017-03-24T00:00:00,Шпенов Дмитро Юрійович,https://declarations.com.ua/declaration/nacp_4744a43c-7acd-4f45-88a4-6070de4e698d,2 203 000  
2017-03-29T00:00:00,Шурма Ігор Михайлович,https://declarations.com.ua/declaration/nacp_8d04c8b9-0aaa-453c-8639-9d7a117ea7cb,8 813 974  
2017-04-07T00:00:00,Шуфрич Нестор Іванович,https://declarations.com.ua/declaration/nacp_df8c9d88-8956-461e-b5d7-d14500d16298,243 455 223  
2017-04-30T00:00:00,Шухевич Юрій-Богдан Романович,https://declarations.com.ua/declaration/nacp_c15f56a9-1633-490a-acba-735fb78dd302,0
2017-03-31T00:00:00,Южаніна Ніна Петрівна,https://declarations.com.ua/declaration/nacp_af973805-b863-4201-8372-15323fa530ac,9 572 200  
2017-03-29T00:00:00,Юзькова Тетяна Леонідівна,https://declarations.com.ua/declaration/nacp_fd137e2f-0611-4094-8248-415a2274712c,766 000  
2017-03-29T00:00:00,Юрик Тарас Зіновійович,https://declarations.com.ua/declaration/nacp_725283f1-c668-4f98-ad4a-635d1ae6a239,1 196 176  
2017-03-29T00:00:00,Юринець Оксана Василівна,https://declarations.com.ua/declaration/nacp_d6f85686-c66a-4981-b07a-50c2ff65f4a7,2 458 577  
2017-03-30T00:00:00,Юрчишин Петро Васильович,https://declarations.com.ua/declaration/nacp_dcbc7c4b-6c32-4814-81d2-1c7881ca2e0c,10 021 879  
2017-03-16T00:00:00,Яніцький Василь Петрович,https://declarations.com.ua/declaration/nacp_64f675de-f272-4c24-89e6-5ca43f903f6c,17 672 619  
2017-03-30T00:00:00,Яриніч Костянтин Володимирович,https://declarations.com.ua/declaration/nacp_25aa64b5-8809-486f-b8d9-50b41a1eeb6c,5 231 800  
2017-03-21T00:00:00,Ярош Дмитро Анатолійович,https://declarations.com.ua/declaration/nacp_1c6525de-353d-4344-9686-62bd9c800d59,0
2017-03-31T00:00:00,Яценко Антон Володимирович,https://declarations.com.ua/declaration/nacp_d1f00b15-c79c-4e17-a46e-f188704b25cb,5 547 254  
2017-03-29T00:00:00,Яцуба Оксана Ігорівна,https://declarations.com.ua/declaration/nacp_bbb16cd9-7068-4463-a5a4-1e2359e6ddac,9 408 176  
