data,deputy,link,assets
2016-10-30T00:00:00,Козир Борис Юрійович,https://declarations.com.ua/declaration/nacp_ad4a577a-867a-40bd-8a09-a33911b7edcf,26 855 787  
2016-10-26T00:00:00,Колганова Олена Валеріївна,https://declarations.com.ua/declaration/nacp_943a8305-1ed0-4418-b0fc-4390d9200146,2 991 781  
2016-10-28T00:00:00,Колєсніков Дмитро Валерійович,https://declarations.com.ua/declaration/nacp_9ecf85ea-38e7-4fa2-86d5-78ea1e050f79,4 495 225  
2016-11-04T00:00:00,Кондратюк Олена Костянтинівна,https://declarations.com.ua/declaration/nacp_c68ebda0-fc61-46c3-8166-802a7e5b3e67,45 894 706  
2016-10-29T00:00:00,Кононенко Ігор Віталійович,https://declarations.com.ua/declaration/nacp_d785c0fc-5a92-49b2-a029-8558de0fef12,71 934 041  
2016-10-31T00:00:00,Констанкевич Ірина Мирославівна,https://declarations.com.ua/declaration/nacp_6f42c5dc-adf8-41f9-aa0c-43903f845450,500 000  
2016-10-28T00:00:00,Константіновський Вячеслав Леонідович,https://declarations.com.ua/declaration/nacp_66f8e0c5-331a-4f2b-a250-54aa44c1d330,411 678 365  
2016-10-29T00:00:00,Корнацький Аркадій Олексійович,https://declarations.com.ua/declaration/nacp_9d1b6576-62f2-46eb-99e1-5700c57797ca,57 801 302  
2016-10-30T00:00:00,Королевська Наталія Юріївна,https://declarations.com.ua/declaration/nacp_73d1e2b5-ce58-4d29-8a7d-f8cc5a2ee269,40 691 110  
2016-10-29T00:00:00,Король Віктор Миколайович,https://declarations.com.ua/declaration/nacp_e9c9c0d9-b1e8-4340-9f96-eae5c68f82a6,27 145 721  
2016-10-28T00:00:00,Корчик Віталій Андрійович,https://declarations.com.ua/declaration/nacp_08eb654e-ee70-4db9-b599-fbb46b7e7727,758 946  
2016-10-31T00:00:00,Корчинська Оксана Анатоліївна,https://declarations.com.ua/declaration/nacp_0165dc30-7f7f-4312-b9cf-0073a9dda270,6 683 939  
2016-10-19T00:00:00,Костенко Павло Петрович,https://declarations.com.ua/declaration/nacp_7e43c4d9-5f5f-4f8c-abd7-c6bc6668a3b0,1 200 000  
2016-10-30T00:00:00,Котвіцький Ігор Олександрович,https://declarations.com.ua/declaration/nacp_492af9f7-d625-4352-ad6f-d547ab962dd6,1 923 702 940  
2016-10-28T00:00:00,Кошелєва Альона Володимирівна,https://declarations.com.ua/declaration/nacp_6db28545-5c62-4c84-8ca6-9f855e9be28d,5 541 627  
2016-10-28T00:00:00,Кремінь Тарас Дмитрович,https://declarations.com.ua/declaration/nacp_c1bfd37f-fd1e-4bd6-ba86-02b442a0c3aa,179 858  
2016-10-28T00:00:00,Кривенко Вадим Валерійович,https://declarations.com.ua/declaration/nacp_e1ffa9b6-02d2-4ca6-b081-6f22b1b8125f,3 591 673  
2016-11-04T00:00:00,Кривенко Віктор Миколайович,https://declarations.com.ua/declaration/nacp_f8c9374e-3253-42e8-88d5-6ad8e1fa146a,9 597 813  
2016-10-28T00:00:00,Кривохатько Вадим Вікторович,https://declarations.com.ua/declaration/nacp_335737d2-be51-4fef-83b7-e588bb57088d,500 000  
2016-10-31T00:00:00,Кривошея Геннадій Григорович,https://declarations.com.ua/declaration/nacp_1f2c28c1-188a-425b-bad2-0894b3b9e659,1 575 392  
2016-11-02T00:00:00,Кришин Олег Юрійович,https://declarations.com.ua/declaration/nacp_916ad284-a4ae-42ad-bfd3-3c5e4b3b5d4b,22 083 378  
2016-10-28T00:00:00,Крулько Іван Іванович,https://declarations.com.ua/declaration/nacp_91267616-a1fa-41f8-82d2-3d1afa5023cf,1 371 407  
2016-11-04T00:00:00,Ксенжук Олександр Степанович,https://declarations.com.ua/declaration/nacp_c996d265-61ef-4af8-854f-c21766c6b148,12 544 912  
2016-11-03T00:00:00,Кубів Степан Іванович,https://declarations.com.ua/declaration/nacp_c55ef7f9-0562-4cea-8db5-5a02d91dd72d,7 313 374  
2016-10-29T00:00:00,Кудлаєнко Сергій Володимирович,https://declarations.com.ua/declaration/nacp_5f2ffb30-2751-4c62-a1f2-faec14d378a4,2 351 292  
2016-10-27T00:00:00,Кужель Олександра Володимирівна,https://declarations.com.ua/declaration/nacp_384a45d4-a5c1-41d8-bcb6-8b5d2ad6d3cb,1 927 047  
2016-10-27T00:00:00,Кузьменко Анатолій Іванович,https://declarations.com.ua/declaration/nacp_677c01a7-2278-4f2e-bcf7-8c498e9e11d1,0
2016-11-03T00:00:00,Кулініч Олег Іванович,https://declarations.com.ua/declaration/nacp_602cd790-b6ea-4fa8-af2b-9a3dfc51eb81,25 378 040  
2016-10-28T00:00:00,Куліченко Іван Іванович,https://declarations.com.ua/declaration/nacp_b1964999-d4ba-489a-9273-244503fb19be,1 616 948  
2016-10-28T00:00:00,Куніцин Сергій Володимирович,https://declarations.com.ua/declaration/nacp_a3fd0ed2-741b-49fe-be79-b69b8d1e0791,9 698 056  
2016-10-28T00:00:00,Купрієнко Олег Васильович,https://declarations.com.ua/declaration/nacp_4cef5bd9-0185-4c5f-a6f7-c8fbb137b3a1,10 678 294  
2016-10-19T00:00:00,Купрій Віталій Миколайович,https://declarations.com.ua/declaration/nacp_30564d6c-dbe1-442c-a68f-cb868677c63f,770 819  
2016-10-27T00:00:00,Курило Віталій Семенович,https://declarations.com.ua/declaration/nacp_febcc3ce-8adb-4e6c-aa39-4234b4182eac,5 845 985  
2016-10-29T00:00:00,Курячий Максим Павлович,https://declarations.com.ua/declaration/nacp_5ff8ace1-635d-494c-bf83-04716d48655e,4 276 101  
2016-11-03T00:00:00,Кутовий Тарас Вікторович,https://declarations.com.ua/declaration/nacp_852bd986-3c3f-462b-a19a-899c05003ddd,17 605 747  
2016-11-04T00:00:00,Кучер Микола Іванович,https://declarations.com.ua/declaration/nacp_16e1c751-0f2d-4ae0-9985-7b21c9f1c29a,19 467 729  
2016-10-29T00:00:00,Лабазюк Сергій Петрович,https://declarations.com.ua/declaration/nacp_3fb433c3-2f6f-4621-b5e2-4b7f68253b20,12 701 663  
2016-10-29T00:00:00,Лаврик Микола Іванович,https://declarations.com.ua/declaration/nacp_c35c3a07-9933-49c0-96dd-4fd104d8c40d,3 000 000  
2016-10-28T00:00:00,Лаврик Олег Васильович,https://declarations.com.ua/declaration/nacp_351c697d-9050-4899-b8d7-b7ee81ed8fc1,479 715  
2016-10-30T00:00:00,Ланьо Михайло Іванович,https://declarations.com.ua/declaration/nacp_d5f260c5-f072-4b3e-b278-59b9ce62cc34,12 518 144  
2016-10-27T00:00:00,Лапін Ігор Олександрович,https://declarations.com.ua/declaration/nacp_b96e4cf3-b53c-4cee-8864-825c52f79db7,1 460 553  
2017-02-13T00:00:00,Ларін Сергій Миколайович,https://declarations.com.ua/declaration/nacp_03e80e95-e5b1-4a35-bc28-dece37cd200d,4 532 431  
2016-10-29T00:00:00,Левус Андрій Мар'янович,https://declarations.com.ua/declaration/nacp_5d821561-9058-4a95-aa70-556a4507b8b1,770 819  
2016-10-30T00:00:00,Левченко Юрій Володимирович,https://declarations.com.ua/declaration/nacp_854b5eeb-4289-4ea6-991c-3a7110aa0199,337 867  
2016-10-25T00:00:00,Ледовських Олена Володимирівна,https://declarations.com.ua/declaration/nacp_ed7adc63-cfdf-4c4c-b4cd-32399933c639,1 327 330  
2016-11-06T00:00:00,Ленський Олексій Олексійович,https://declarations.com.ua/declaration/nacp_8fd738d8-6991-417c-8dab-b023ff790cc9,15 445 337  
2016-10-29T00:00:00,Лесюк Ярослав Васильович,https://declarations.com.ua/declaration/nacp_245c1715-2e45-4e40-a7a9-a08e23e533cd,2 154 149  
2016-10-28T00:00:00,Лещенко Сергій Анатолійович,https://declarations.com.ua/declaration/nacp_93e70e21-ce60-40bf-9990-bb24a33a3154,4 161 207  
2016-10-31T00:00:00,Литвин Володимир Михайлович,https://declarations.com.ua/declaration/nacp_1297bc19-9ffe-40e2-9307-22fe631af615,62 523 870  
2016-10-30T00:00:00,Лівік Олександр Петрович,https://declarations.com.ua/declaration/nacp_c0af28db-0093-4e2e-a4ed-3893d568a9ba,1 362 490  
2016-11-01T00:00:00,Лінько Дмитро Володимирович,https://declarations.com.ua/declaration/nacp_ef40ddfe-d58a-4cad-9bb0-633a2d9ae9fb,1 242 585  
2016-10-30T00:00:00,Логвинський Георгій Володимирович,https://declarations.com.ua/declaration/nacp_09053b2f-19bc-4fe0-9613-35bd582dade5,16 194 846  
2016-10-30T00:00:00,Лозовой Андрій Сергійович,https://declarations.com.ua/declaration/nacp_510b3788-2d83-4548-98ca-06c393b8c09c,6 642 163  
2016-10-28T00:00:00,Лопушанський Андрій Ярославович,https://declarations.com.ua/declaration/nacp_2971df7f-a1b0-4c80-89b0-cdbc595b12bb,1 113 879  
2016-10-27T00:00:00,Лубінець Дмитро Валерійович,https://declarations.com.ua/declaration/nacp_54062e66-afe4-4c85-9b9f-e401e74a5711,980 265  
2016-10-29T00:00:00,Лук'янчук Руслан Валерійович,https://declarations.com.ua/declaration/nacp_0a6c0b91-9340-4b35-8887-25bff0e127db,18 533 885  
2016-11-02T00:00:00,Лунченко Валерій Валерійович,https://declarations.com.ua/declaration/nacp_5b0ee12b-68ff-4511-b241-34fb41d2ef32,2 407 662  
2016-10-30T00:00:00,Луценко Ігор Вікторович,https://declarations.com.ua/declaration/nacp_9f7552a1-97d4-4e85-b196-5ca5cc06259f,4 013 409  
2016-10-30T00:00:00,Луценко Ірина Степанівна,https://declarations.com.ua/declaration/nacp_4a90f85e-bbab-4d2a-a883-f6a6b0103cb5,20 923 616  
2016-10-30T00:00:00,Льовочкін Сергій Володимирович,https://declarations.com.ua/declaration/nacp_b9d1ffed-b6ec-42b9-87a4-a124e5d1c276,51 270 500  
2016-10-30T00:00:00,Льовочкіна Юлія Володимирівна,https://declarations.com.ua/declaration/nacp_fdaa3621-d2d9-476d-af94-17458056dc3d,47 835 964  
2016-10-29T00:00:00,Люшняк Микола Володимирович,https://declarations.com.ua/declaration/nacp_f02e84ca-5728-4eeb-9703-b2f00738046c,2 250 844  
2017-02-17T00:00:00,Ляшко Олег Валерійович,https://declarations.com.ua/declaration/nacp_e4beb271-e214-4164-bf2d-ec0b52d8d59e,31 787 598  
2016-10-30T00:00:00,Макар'ян Давид Борисович,https://declarations.com.ua/declaration/nacp_9e04579a-7688-427b-9f16-1f83ff245b15,16 835 556  
2016-11-01T00:00:00,Македон Юрій Миколайович,https://declarations.com.ua/declaration/nacp_7f422b12-53ff-4137-9b6f-ee3238f0d57b,1 192 496  
2016-10-20T00:00:00,Мамчур Юлій Валерійович,https://declarations.com.ua/declaration/nacp_ef347429-d9e3-4e1f-a2c0-6f42407c006a,251 836  
2016-11-04T00:00:00,Маркевич Ярослав Володимирович,https://declarations.com.ua/declaration/nacp_16abe303-b262-4f7b-9352-a528977d3126,1 893 448  
2016-11-03T00:00:00,Мартиняк Сергій Васильович,https://declarations.com.ua/declaration/nacp_600accf3-7d80-48ed-aa13-e9f8caca6b5e,158 745 945  
2016-10-26T00:00:00,Мартовицький Артур Володимирович,https://declarations.com.ua/declaration/nacp_ac379818-6b1f-43d5-895c-ca09d31fe832,4 277 568  
2016-10-29T00:00:00,Марченко Олександр Олександрович,https://declarations.com.ua/declaration/nacp_05094f59-5fd9-4f3f-b20f-42d874888f5f,3 904 618  
2016-10-28T00:00:00,Масоріна Олена Сергіївна,https://declarations.com.ua/declaration/nacp_19710116-5f82-4a2c-b184-0d65267b4a5f,84 790  
2016-11-03T00:00:00,Матвієнко Анатолій Сергійович,https://declarations.com.ua/declaration/nacp_11b577d9-1264-4584-adb0-071a499c0f82,12 464 328  
2016-10-28T00:00:00,Матвієнков Сергій Анатолійович,https://declarations.com.ua/declaration/nacp_54e92923-ac40-4511-b4ca-d6af57368022,23 872 899  
2016-10-27T00:00:00,Матвійчук Едуард Леонідович,https://declarations.com.ua/declaration/nacp_daa639ce-8781-4676-86ad-fc8f965a9c32,12 674 119  
2016-10-21T00:00:00,Матейченко Костянтин Володимирович,https://declarations.com.ua/declaration/nacp_463174cf-b99a-4658-9dde-d6d408687a46,0
2016-11-19T00:00:00,Матіос Марія Василівна,https://declarations.com.ua/declaration/nacp_c89da20f-8fd4-4aa1-9a63-74c89bff8042,385 281  
2016-10-30T00:00:00,Матківський Богдан Миронович,https://declarations.com.ua/declaration/nacp_b5a06329-2ef0-4034-b870-66f854a5b226,1 215 324  
2016-10-28T00:00:00,Матузко Олена Олександрівна,https://declarations.com.ua/declaration/nacp_2dbe83ad-21fa-43b6-b698-cf1fb6a63b27,2 305 987  
2016-10-18T00:00:00,Мацола Роман Миколайович,https://declarations.com.ua/declaration/nacp_7c9fee7b-4254-4563-90fc-5ca120f88f9f,18 448 535  
2016-10-29T00:00:00,Медуниця Олег Вячеславович,https://declarations.com.ua/declaration/nacp_46e4eed7-7718-46ea-b15f-11522f034031,168 302  
2016-10-25T00:00:00,Мельник Сергій Іванович,https://declarations.com.ua/declaration/nacp_82ce8e02-9f53-4039-9824-2b62ccf2a78f,396 000  
2016-10-29T00:00:00,Мельниченко Володимир Володимирович,https://declarations.com.ua/declaration/nacp_98cecef3-7fe2-44a7-949c-8b57b14d46d9,6 962 357  
2016-10-28T00:00:00,Мельничук Іван Іванович,https://declarations.com.ua/declaration/nacp_3e3cb1d9-02fc-44c2-abb4-71427d9b3a22,4 164 892  
2017-02-16T00:00:00,Мельничук Сергій Петрович,https://declarations.com.ua/declaration/nacp_b72fa6a0-aacd-4941-a6ac-787c84d46418,10 000 000  
2016-10-28T00:00:00,Мепарішвілі Хвича Нодарович,https://declarations.com.ua/declaration/nacp_1414b6a9-09a1-473f-9a65-a16bf0db9638,337 000  
2016-10-28T00:00:00,Мирний Іван Миколайович,https://declarations.com.ua/declaration/nacp_cec613b4-f638-4814-9b91-e129230653fa,2 880 395  
2016-10-28T00:00:00,Мисик Володимир Юрійович,https://declarations.com.ua/declaration/nacp_1369dcb7-290c-43d8-8ca7-14aa46d55b6f,76 093 283  
2016-11-02T00:00:00,Мірошник Андрій Миколайович,https://declarations.com.ua/declaration/nacp_df717ed8-c468-4f40-b1ec-5b2ca77f4549,0
2016-10-28T00:00:00,Мірошниченко Юрій Романович,https://declarations.com.ua/declaration/nacp_85c9aa3d-1e03-4ff3-b84b-bcb194101da1,3 405 565  
2016-10-28T00:00:00,Мірошніченко Іван Володимирович,https://declarations.com.ua/declaration/nacp_046777fa-81e1-470b-a998-1dffee19af8f,18 893 643  
2016-10-29T00:00:00,Міщенко Сергій Григорович,https://declarations.com.ua/declaration/nacp_44f61afa-7e4a-4319-a72f-5b7bf8404961,20 841 336  
2016-10-30T00:00:00,Молоток Ігор Федорович,https://declarations.com.ua/declaration/nacp_4126e070-cdc8-4621-8110-9d41fcb61f2b,20 267 527  
2016-10-29T00:00:00,Мороко Юрій Миколайович,https://declarations.com.ua/declaration/nacp_ce338df2-52a9-4865-bd3d-bf3b43805304,5 424 236  
2016-11-04T00:00:00,Мосійчук Ігор Володимирович,https://declarations.com.ua/declaration/nacp_a40d87bf-4acc-47d7-a3e8-62258e79a686,9 887 544  
2016-10-29T00:00:00,Москаленко Ярослав Миколайович,https://declarations.com.ua/declaration/nacp_108520e0-b932-4229-a6c4-46210107ab12,68 118 112  
2016-10-29T00:00:00,Мураєв Євгеній Володимирович,https://declarations.com.ua/declaration/nacp_06cd1b30-daa2-4e13-ac1b-751d08d40071,101 251 858  
2016-10-30T00:00:00,Мусій Олег Степанович,https://declarations.com.ua/declaration/nacp_0f5c6aeb-6764-488d-8984-8ee89968b44d,8 161 350  
2016-11-04T00:00:00,Мушак Олексій Петрович,https://declarations.com.ua/declaration/nacp_5b8cc0fd-a094-4e7a-ac55-f44b82eac201,5 857 550  
2016-10-28T00:00:00,Найєм Мустафа-Масі ,https://declarations.com.ua/declaration/nacp_d55152fa-3819-4cff-a0e0-6a05aa6fee1e,457 995  
2016-10-28T00:00:00,Негода Оксана Валентинівна,https://declarations.com.ua/declaration/nacp_16753f31-142c-4d9f-9c47-06402006f115,0
2016-11-02T00:00:00,Негой Федір Федорович,https://declarations.com.ua/declaration/nacp_9bb5b1f0-e7ce-49bf-92f3-9906cff88fae,13 307 868  
2016-11-03T00:00:00,Недава Олег Анатолійович,https://declarations.com.ua/declaration/nacp_db111c4f-2de3-4bbd-a408-14f9caba786f,19 789 292  
2016-10-31T00:00:00,Немировський Андрій Валентинович,https://declarations.com.ua/declaration/nacp_26cdd634-5fce-409a-9699-e3d0ca264835,1 397 616  
2016-10-27T00:00:00,Немиря Григорій Михайлович,https://declarations.com.ua/declaration/nacp_a80425e3-c3e7-4a14-a9ca-6ce5206cacf5,2 966 142  
2016-10-30T00:00:00,Нестеренко Вадим Григорович,https://declarations.com.ua/declaration/nacp_3ce61628-2b3b-4f10-88d4-cd7c14c4096a,209 696 393  
2016-10-28T00:00:00,Нечаєв Олександр Ігоревич,https://declarations.com.ua/declaration/nacp_c0c9072b-b5ec-4970-83fd-4b0592ffcba7,9 270 859  
2016-10-28T00:00:00,Ничипоренко Валентин Миколайович,https://declarations.com.ua/declaration/nacp_ce31633f-d109-4c5b-91a6-4229e9df620d,12 344 877  
2016-10-28T00:00:00,Німченко Василь Іванович,https://declarations.com.ua/declaration/nacp_b3894d6b-b006-4b3b-8370-36af9f0d5dc2,5 404 805  
2016-10-29T00:00:00,Новак Наталія Василівна,https://declarations.com.ua/declaration/nacp_61c239f0-45f4-40b1-a5f5-25ba0f10c15c,649 459  
2016-11-04T00:00:00,Новинський Вадим Владиславович,https://declarations.com.ua/declaration/nacp_dfaea2de-be61-47b1-b424-be932fc3e184,89 055 992  
2016-10-14T00:00:00,Одарченко Юрій Віталійович,https://declarations.com.ua/declaration/nacp_19d371a1-ba3c-45b5-a695-27bf547eb01e,3 640 214  
2016-10-24T00:00:00,Омельянович Денис Сергійович,https://declarations.com.ua/declaration/nacp_72104d4f-7877-462b-a775-3fcdef1d1cd1,24 689 465  
2016-10-29T00:00:00,Онуфрик Богдан Семенович,https://declarations.com.ua/declaration/nacp_9cb68159-3b90-4d34-8d52-622e59355e26,388 314  
2016-10-26T00:00:00,Опанасенко Олександр Валерійович,https://declarations.com.ua/declaration/nacp_c9b9e788-20b5-4b9e-b87a-b6bee5f6f8a9,520 675  
2016-10-29T00:00:00,Остапчук Віктор Миколайович,https://declarations.com.ua/declaration/nacp_18f7e906-9000-496e-8718-a643839db9c9,987 215  
2016-10-28T00:00:00,Острікова Тетяна Георгіївна,https://declarations.com.ua/declaration/nacp_a2f8c0ac-af05-48f0-96ee-be49c63a47a0,8 123 282  
2016-10-28T00:00:00,Осуховський Олег Іванович,https://declarations.com.ua/declaration/nacp_a5a68f6c-f475-4af4-8985-9d3c8e148dd3,3 242 481  
2016-10-30T00:00:00,Павелко Андрій Васильович,https://declarations.com.ua/declaration/nacp_a2f70f1c-c2b2-40cb-9f0c-a22b1951fdb8,30 647 644  
2016-10-29T00:00:00,Павленко Ростислав Миколайович,https://declarations.com.ua/declaration/nacp_3202e412-7890-4db8-8536-ac7293a52639,4 734 244  
2016-10-26T00:00:00,Павленко Юрій Олексійович,https://declarations.com.ua/declaration/nacp_99cfaeb8-57e6-4b1f-b7b1-7e360a6d33c2,2 399 515  
2016-10-29T00:00:00,Павлов Костянтин Юрійович,https://declarations.com.ua/declaration/nacp_6245cea3-da11-48b7-82cc-a63f216d4235,4 118 121  
2016-10-27T00:00:00,Паламарчук Микола Петрович,https://declarations.com.ua/declaration/nacp_baf6e639-3e48-4bfb-b57f-47dce4f1cb05,9 346 779  
2016-10-28T00:00:00,Палатний Артур Леонідович,https://declarations.com.ua/declaration/nacp_1adb81a6-b84a-447f-8d3e-31105d8cf53c,16 151 227  
2016-10-29T00:00:00,Папієв Михайло Миколайович,https://declarations.com.ua/declaration/nacp_cf2dc45f-93d8-440f-94bc-689b22e9bb09,990 293  
2016-11-01T00:00:00,Парасюк Володимир Зіновійович,https://declarations.com.ua/declaration/nacp_ddc96023-8ccc-402b-9315-82a3c0c7487f,285 057  
2016-10-26T00:00:00,Парубій Андрій Володимирович,https://declarations.com.ua/declaration/nacp_7e5d8471-bc72-4247-8455-731a769792c3,957 278  
2016-10-27T00:00:00,Пастух Тарас Тимофійович,https://declarations.com.ua/declaration/nacp_2617077b-37b4-47d0-8921-fbcdf2fad10c,2 826 335  
2016-10-31T00:00:00,Пацкан Валерій Васильович,https://declarations.com.ua/declaration/nacp_5ad5b55f-cec5-44af-aafd-fb09650af190,7 708 187  
2017-02-17T00:00:00,Пашинський Сергій Володимирович,https://declarations.com.ua/declaration/nacp_1dc89862-c28d-4695-a585-548f9331ffb3,20 746 520  
2016-10-27T00:00:00,Петренко Олег Миколайович,https://declarations.com.ua/declaration/nacp_cc6bc360-e350-451d-b6e5-f4fb496b7798,655 292  
2016-10-28T00:00:00,Петьовка Василь Васильович,https://declarations.com.ua/declaration/nacp_ad3e925d-7363-4ad7-b1f8-bee5f1e3bd39,17 357 446  
2016-10-28T00:00:00,Пинзеник Віктор Михайлович,https://declarations.com.ua/declaration/nacp_a0d03e7c-bf9c-46ac-8b97-a8ee3730a4d6,14 668 960  
2016-10-30T00:00:00,Пинзеник Павло Васильович,https://declarations.com.ua/declaration/nacp_3e090916-78b4-46cc-95a6-40d8b0a70adc,2 942 047  
2016-11-04T00:00:00,Писаренко Валерій Володимирович,https://declarations.com.ua/declaration/nacp_887b230a-0d81-426c-a61d-bf3592b03713,211 276 265  
2016-10-24T00:00:00,Писаренко Іван Васильович,https://declarations.com.ua/declaration/nacp_647b1b20-effd-4024-9dc4-b5d03bee92fb,0
2016-10-28T00:00:00,Підберезняк Вадим Іванович,https://declarations.com.ua/declaration/nacp_8845a59f-a666-4292-a74b-b6880463839a,32 000  
2016-10-26T00:00:00,Підлісецький Лев Теофілович,https://declarations.com.ua/declaration/nacp_548e10be-f942-425b-a535-5ce614db5895,1 815 903  
2016-10-29T00:00:00,Побер Ігор Миколайович,https://declarations.com.ua/declaration/nacp_fbbfffda-83d3-46ec-a395-44d6081ba7df,2 034 698  
2016-10-29T00:00:00,Подоляк Ірина Ігорівна,https://declarations.com.ua/declaration/nacp_a2ee6c2d-9a8b-4b03-8185-9cc97f190318,146 715  
2016-10-27T00:00:00,Поляков Максим Анатолійович,https://declarations.com.ua/declaration/nacp_a7fe9880-ff31-4fdf-b1d2-208074dc7584,7 099 183  
2016-10-22T00:00:00,Помазанов Андрій Віталійович,https://declarations.com.ua/declaration/nacp_a7638f48-b077-47a9-80f3-81215b1b1e5a,2 518 577  
2016-11-03T00:00:00,Пономарьов Олександр Сергійович,https://declarations.com.ua/declaration/nacp_c1d1acd2-3324-4bfe-a01a-fa73665e4da0,15 911 730  
2016-10-29T00:00:00,Поплавський Михайло Михайлович,https://declarations.com.ua/declaration/nacp_d85d6e36-cbeb-495d-a332-30b93c5f1f55,48 700 051  
2016-10-30T00:00:00,Попов Ігор Володимирович,https://declarations.com.ua/declaration/nacp_8c9b4990-ad84-42bb-a559-f409dff05b77,1 341 393  
2017-02-17T00:00:00,Порошенко Олексій Петрович,https://declarations.com.ua/declaration/nacp_00aaa888-1ce1-474c-bff9-b89f0fd9b00c,23 143 220  
2016-10-28T00:00:00,Пресман Олександр Семенович,https://declarations.com.ua/declaration/nacp_6b2ce39c-a4d8-4207-9edf-46c57709dc92,73 224 957  
2016-10-28T00:00:00,Присяжнюк Олександр Анатолійович,https://declarations.com.ua/declaration/nacp_77025141-ae83-4435-ad00-fabd3308bc65,46 580 439  
2016-11-04T00:00:00,Продан Оксана Петрівна,https://declarations.com.ua/declaration/nacp_c0b1ecfd-1c21-45bf-a664-a7b8675b3406,52 844 753  
2016-10-29T00:00:00,Пташник Вікторія Юріївна,https://declarations.com.ua/declaration/nacp_b1e873a5-f6cb-4da0-bf8d-d2958fb5385a,2 207 198  
2016-11-04T00:00:00,Рабінович Вадим Зіновійович,https://declarations.com.ua/declaration/nacp_0ea189a6-838a-4bcd-9e27-ca1980b876de,14 381 037  
2016-10-28T00:00:00,Развадовський Віктор Йосипович,https://declarations.com.ua/declaration/nacp_7b75098d-6923-4b15-8be9-e64af0007a7a,27 978 763  
2016-10-29T00:00:00,Ревега Олександр Васильович,https://declarations.com.ua/declaration/nacp_e153b328-6ac2-4b05-8163-42920787d868,13 516 265  
2016-10-06T00:00:00,Река Андрій Олександрович,https://declarations.com.ua/declaration/nacp_9cad0fcd-3f7f-4752-856e-03923415a61f,1 311 000  
2016-10-30T00:00:00,Рибак Іван Петрович,https://declarations.com.ua/declaration/nacp_28b68bdf-6c6b-4ce8-a76c-e341e215432e,2 499 988  
2016-10-29T00:00:00,Рибалка Сергій Вікторович,https://declarations.com.ua/declaration/nacp_956376fd-0f39-4d1a-a171-4175e7dabc76,50 761 830  
2016-10-28T00:00:00,Рибчинський Євген Юрійович,https://declarations.com.ua/declaration/nacp_9a8d6ab5-ba2f-4999-a5e2-d290e9f2ef01,350 000  
2016-11-04T00:00:00,Різаненко Павло Олександрович,https://declarations.com.ua/declaration/nacp_293435f0-82d3-470e-a14f-122d69ee9560,19 947 037  
2016-11-01T00:00:00,Розенблат Борислав Соломонович,https://declarations.com.ua/declaration/nacp_725f419b-68c8-44ce-b176-cd71529a0539,114 812 488  
2016-10-27T00:00:00,Романова Анна Анатоліївна,https://declarations.com.ua/declaration/nacp_8a879b48-e64f-4bec-b3c3-24857a165b7e,821 134  
2016-11-02T00:00:00,Романовський Олександр Володимирович,https://declarations.com.ua/declaration/nacp_4b858816-8283-4c53-a374-38b6237f6458,996 242  
2016-10-27T00:00:00,Романюк Віктор Миколайович,https://declarations.com.ua/declaration/nacp_311c4e41-6b35-48a1-8d46-16710f52a611,20 375 914  
2016-11-04T00:00:00,Романюк Роман Сергійович,https://declarations.com.ua/declaration/nacp_d241871e-08f6-4ee6-b75c-813547f0c631,14 971 881  
2016-10-27T00:00:00,Рудик Сергій Ярославович,https://declarations.com.ua/declaration/nacp_e15495a1-8023-458c-a008-b134b8119751,5 146 935  
2016-10-30T00:00:00,Рябчин Олексій Михайлович,https://declarations.com.ua/declaration/nacp_d56063f2-7e70-464a-ae9a-cf192abf12e3,1 430 866  
2016-10-28T00:00:00,Сабашук Петро Павлович,https://declarations.com.ua/declaration/nacp_fa2e0bfe-1144-4c34-9664-da38ce942c73,1 451 210  
2016-10-28T00:00:00,Саврасов Максим Віталійович,https://declarations.com.ua/declaration/nacp_290c2454-e98d-4651-989c-a74de1797491,10 796 716  
2016-10-24T00:00:00,Савченко Надія Вікторівна,https://declarations.com.ua/declaration/nacp_1209bef2-1ac5-4b0f-9f16-62d0d60eec9a,75 000  
2016-11-04T00:00:00,Савченко Олексій Юрійович,https://declarations.com.ua/declaration/nacp_dd87525b-b144-4d04-902e-894fea0c8ff5,614 741 531  
2016-10-29T00:00:00,Савчук Юрій Петрович,https://declarations.com.ua/declaration/nacp_b91e8a14-849c-4227-9c05-be739c4cc291,0
2016-10-28T00:00:00,Сажко Сергій Миколайович,https://declarations.com.ua/declaration/nacp_4ac38746-cb48-49d8-8f65-fd0a4999a093,327 813  
2016-11-04T00:00:00,Сальніков Олексій Олександрович,https://declarations.com.ua/declaration/nacp_7882d07f-b3a0-4a38-88a3-3536ce1b5ead,200 000  
2016-10-28T00:00:00,Святаш Дмитро Володимирович,https://declarations.com.ua/declaration/nacp_6660f1c2-90a1-419b-8b7f-02322f0ef171,60 916 257  
2016-10-29T00:00:00,Севрюков Владислав Володимирович,https://declarations.com.ua/declaration/nacp_925c9070-3676-4357-83b3-a9e621fc6512,1 234 819  
2016-11-06T00:00:00,Семенуха Роман Сергійович,https://declarations.com.ua/declaration/nacp_008f852e-d853-44a7-976c-6f5148fda20a,1 953 475  
